,0
2897,8.45E-05
2898,8.45E-05
2899,8.45E-05
2900,8.47E-05
2901,8.47E-05
2902,8.49E-05
2903,8.49E-05
2904,8.49E-05
2905,8.49E-05
2906,8.50E-05
2907,8.51E-05
2908,8.52E-05
2909,8.53E-05
2910,8.54E-05
2911,8.55E-05
2912,8.57E-05
2913,8.59E-05
2914,8.60E-05
2915,8.61E-05
2916,8.62E-05
2917,8.63E-05
2918,8.66E-05
2919,8.66E-05
2920,8.67E-05
2921,8.67E-05
2922,8.67E-05
2923,8.69E-05
2924,8.70E-05
2925,8.71E-05
2926,8.72E-05
2927,8.72E-05
2928,8.73E-05
2929,8.73E-05
2930,8.73E-05
2931,8.73E-05
2932,8.74E-05
2933,8.74E-05
2934,8.76E-05
2935,8.77E-05
2936,8.78E-05
2937,8.79E-05
2938,8.81E-05
2939,8.81E-05
2940,8.81E-05
2941,8.84E-05
2942,8.86E-05
2943,8.87E-05
2944,8.88E-05
2945,8.90E-05
2946,8.90E-05
2947,8.90E-05
2948,8.91E-05
2949,8.92E-05
2950,8.94E-05
2951,8.96E-05
2952,8.99E-05
2953,9.00E-05
2954,9.02E-05
2955,9.03E-05
2956,9.03E-05
2957,9.04E-05
2958,9.04E-05
2959,9.06E-05
2960,9.07E-05
2961,9.10E-05
2962,9.11E-05
2963,9.12E-05
2964,9.12E-05
2965,9.14E-05
2966,9.15E-05
2967,9.15E-05
2968,9.17E-05
2969,9.18E-05
2970,9.18E-05
2971,9.20E-05
2972,9.20E-05
2973,9.20E-05
2974,9.21E-05
2975,9.21E-05
2976,9.22E-05
2977,9.22E-05
2978,9.22E-05
2979,9.22E-05
2980,9.23E-05
2981,9.24E-05
2982,9.26E-05
2983,9.28E-05
2984,9.29E-05
2985,9.31E-05
2986,9.32E-05
2987,9.32E-05
2988,9.33E-05
2989,9.33E-05
2990,9.34E-05
2991,9.35E-05
2992,9.35E-05
2993,9.36E-05
2994,9.36E-05
2995,9.37E-05
2996,9.39E-05
2997,9.40E-05
2998,9.42E-05
2999,9.43E-05
3000,9.45E-05
3001,9.47E-05
3002,9.47E-05
3003,9.49E-05
3004,9.49E-05
3005,9.50E-05
3006,9.53E-05
3007,9.56E-05
3008,9.59E-05
3009,9.60E-05
3010,9.62E-05
3011,9.63E-05
3012,9.65E-05
3013,9.66E-05
3014,9.68E-05
3015,9.68E-05
3016,9.69E-05
3017,9.71E-05
3018,9.75E-05
3019,9.75E-05
3020,9.76E-05
3021,9.80E-05
3022,9.81E-05
3023,9.82E-05
3024,9.82E-05
3025,9.83E-05
3026,9.83E-05
3027,9.86E-05
3028,9.86E-05
3029,9.87E-05
3030,9.88E-05
3031,9.91E-05
3032,9.94E-05
3033,9.99E-05
3034,0.000100033
3035,0.000100225
3036,0.000100295
3037,0.000100363
3038,0.000100469
3039,0.000101098
3040,0.000101144
3041,0.000101147
3042,0.000101365
3043,0.000101645
3044,0.000101749
3045,0.000102106
3046,0.000102176
3047,0.000102258
3048,0.000102271
3049,0.00010233
3050,0.00010233
3051,0.000102492
3052,0.000102594
3053,0.000102819
3054,0.000102905
3055,0.000102987
3056,0.000103086
3057,0.000103441
3058,0.000103569
3059,0.000103946
3060,0.000104093
3061,0.000104114
3062,0.000104341
3063,0.000104369
3064,0.000104418
3065,0.000104439
3066,0.000104634
3067,0.000104797
3068,0.000105141
3069,0.000105322
3070,0.000105389
3071,0.000105645
3072,0.000105727
3073,0.000105966
3074,0.000106385
3075,0.000106439
3076,0.000106662
3077,0.00010668
3078,0.00010681
3079,0.000107036
3080,0.000107043
3081,0.00010731
3082,0.000107343
3083,0.00010754
3084,0.00010754
3085,0.000107617
3086,0.000107714
3087,0.000107785
3088,0.000108868
3089,0.000109004
3090,0.000109156
3091,0.00010932
3092,0.000109503
3093,0.000109541
3094,0.000109606
3095,0.000109843
3096,0.000109973
3097,0.000109988
3098,0.000110201
3099,0.000110249
3100,0.000110308
3101,0.000110886
3102,0.00011095
3103,0.000111011
3104,0.00011121
3105,0.000111413
3106,0.000111477
3107,0.000111484
3108,0.000111729
3109,0.000112118
3110,0.000112798
3111,0.000112996
3112,0.000113312
3113,0.00011335
3114,0.000113466
3115,0.000113567
3116,0.000113671
3117,0.000113754
3118,0.000113822
3119,0.000114535
3120,0.000114677
3121,0.000115609
3122,0.000115618
3123,0.000116261
3124,0.000116348
3125,0.000116363
3126,0.000116538
3127,0.000116948
3128,0.000117074
3129,0.000117776
3130,0.000117923
3131,0.00011845
3132,0.000118854
3133,0.000119225
3134,0.000119251
3135,0.000120031
3136,0.000120067
3137,0.000120243
3138,0.000120688
3139,0.000120738
3140,0.000120907
3141,0.000120985
3142,0.000121005
3143,0.000121782
3144,0.000122079
3145,0.000122729
3146,0.000122796
3147,0.00012305
3148,0.000123461
3149,0.000124078
3150,0.000124633
3151,0.000124818
3152,0.000125593
3153,0.000125593
3154,0.000125645
3155,0.000125714
3156,0.000126083
3157,0.000126665
3158,0.000127136
3159,0.00012755
3160,0.000128318
3161,0.000128874
3162,0.000129251
3163,0.000129464
3164,0.000129778
3165,0.000130464
3166,0.000130629
3167,0.000130757
3168,0.000130801
3169,0.000131337
3170,0.000131867
3171,0.000131963
3172,0.000132008
3173,0.000132018
3174,0.000132756
3175,0.00013312
3176,0.000133912
3177,0.000134158
3178,0.000135241
3179,0.00013528
3180,0.000136035
3181,0.000137003
3182,0.000137606
3183,0.000139019
3184,0.000139691
3185,0.000139975
3186,0.000140427
3187,0.00014096
3188,0.000141507
3189,0.000142578
3190,0.00014426
3191,0.000145613
3192,0.000146233
3193,0.000146786
3194,0.000148854
3195,0.000149374
3196,0.000151158
3197,0.00015252
3198,0.000153191
3199,0.000153382
3200,0.000153737
3201,0.000154379
3202,0.00015495
3203,0.000155554
3204,0.000155712
3205,0.000157718
3206,0.000158324
3207,0.000158596
3208,0.00015974
3209,0.000159852
3210,0.000160374
3211,0.000160749
3212,0.000163665
3213,0.000164298
3214,0.000165812
3215,0.000167571
3216,0.000168149
3217,0.000170372
3218,0.00017244
3219,0.000175148
3220,0.000175976
3221,0.000176015
3222,0.000176109
3223,0.000176163
3224,0.000178847
3225,0.00017889
3226,0.000183347
3227,0.000184094
3228,0.000185775
3229,0.000185878
3230,0.000188195
3231,0.000189085
3232,0.00019063
3233,0.000192252
3234,0.000192262
3235,0.000192817
3236,0.000192868
3237,0.000193639
3238,0.000194173
3239,0.000197378
3240,0.000198384
3241,0.000199755
3242,0.000201335
3243,0.000208035
3244,0.00020862
3245,0.000209143
3246,0.00021569
3247,0.000218509
3248,0.000220368
3249,0.000221153
3250,0.000222045
3251,0.000223609
3252,0.000223871
3253,0.00022467
3254,0.000225895
3255,0.000227307
3256,0.000229164
3257,0.000232722
3258,0.000233126
3259,0.000233668
3260,0.000235763
3261,0.00023591
3262,0.000239422
3263,0.000239986
3264,0.000244382
3265,0.000248073
3266,0.000248292
3267,0.000249874
3268,0.000250265
3269,0.000253452
3270,0.000253635
3271,0.000255839
3272,0.00026254
3273,0.000263193
3274,0.000264105
3275,0.000265063
3276,0.000279771
3277,0.000281527
3278,0.000286987
3279,0.000287478
3280,0.000303967
3281,0.000309688
3282,0.000311327
3283,0.000312129
3284,0.0003147
3285,0.000317421
3286,0.000327176
3287,0.000327319
3288,0.00036215
3289,0.000365951
3290,0.00037074
3291,0.000372765
3292,0.000374975
3293,0.000383584
3294,0.000395433
3295,0.000412408
3296,0.000417565
3297,0.000439302
3298,0.000456947
3299,0.000457128
3300,0.000466173
3301,0.000467792
3302,0.000475993
3303,0.000480372
3304,0.000508305
3305,0.000517886
3306,0.000582396
3307,0.000607469
3308,0.000610501
3309,0.000676536
3310,0.000686068
3311,0.000715712
3312,0.000722646
3313,0.000773756
3314,0.000865047
3315,0.000891854
3316,0.001005088
3317,0.001022334
3318,0.001146394
3319,0.001242695
3320,0.001316424
3321,0.001393245
3322,0.00161258
3323,0.001735869
3324,0.001889967
3325,0.002864571
3326,0.002948094
3327,0.003214223
3328,0.003743691
3329,0.003805847
3330,0.004888968
3331,0.009035863
3332,0.021079352
3333,0.065558126
